AnimalName,AnimalGender,AgeAsOf2015,BreedName,Borough
MOLLY,F,4,Labrador Retriever,Brooklyn
MOLLY,F,10,Labrador Retriever Crossbreed,Brooklyn
MOLLY,F,10,Dachshund Smooth Coat,Staten Island
MOLLY,F,8,Puggle,Queens
MOLLY,F,8,Cocker Spaniel,Brooklyn
MOLLY,F,6,Vizsla,Manhattan
MOLLY,F,8,Unknown,Manhattan
MOLLY,F,4,Golden Retriever,Manhattan
MOLLY,F,13,Cocker Spaniel,Staten Island
MOLLY,F,10,Unknown,Manhattan
MOLLY,F,6,Labrador Retriever,Brooklyn
MOLLY,F,6,Havanese,Manhattan
MOLLY,F,7,Jack Russell Terrier,Bronx
MOLLY,F,15,Unknown,Brooklyn
MOLLY,F,3,Unknown,Brooklyn
MOLLY,F,13,Unknown,Queens
MOLLY,F,7,Maltese,Bronx
MOLLY,F,5,Unknown,Manhattan
MOLLY,F,5,American Pit Bull Mix / Pit Bull Mix,Brooklyn
MOLLY,F,15,Unknown,Brooklyn
MOLLY,F,13,Unknown,Brooklyn
MOLLY,F,3,Unknown,Queens
MOLLY,F,2,Shih Tzu,Manhattan
MOLLY,F,2,Golden Retriever,Manhattan
MOLLY,F,16,Staffordshire Bull Terrier,Bronx
MOLLY,F,6,Golden Retriever,Staten Island
MOLLY,F,6,Unknown,Brooklyn
MOLLY,F,1,Karelian Bear Dog,Staten Island
MOLLY,F,7,Labrador Retriever,Manhattan
MOLLY,F,10,Cocker Spaniel,Manhattan
MOLLY,F,8,Shih Tzu,Staten Island
MOLLY,F,6,Maltese,Manhattan
MOLLY,F,7,Unknown,Staten Island
MOLLY,F,6,Unknown,Manhattan
MOLLY,F,5,Bichon Frise,Queens
MOLLY,F,10,German Shepherd Dog,Staten Island
MOLLY,F,14,Labrador Retriever,Queens
MOLLY,F,2,Wheaton Terrier,Manhattan
MOLLY,F,10,Shih Tzu,Staten Island
MOLLY,F,12,Unknown,Manhattan
MOLLY,F,8,"Poodle, Standard",Manhattan
MOLLY,F,12,Maltese,Staten Island
MOLLY,F,9,Cavalier King Charles Spaniel,Queens
MOLLY,F,8,Unknown,Brooklyn
MOLLY,F,6,Unknown,Queens
MOLLY,F,11,Shih Tzu,Brooklyn
MOLLY,F,13,Labrador Retriever Crossbreed,Queens
MOLLY,F,3,"Poodle, Standard",Staten Island
MOLLY,F,7,Labrador Retriever,Queens
MOLLY,F,9,Unknown,Staten Island
MOLLY,F,1,Chow Chow,Bronx
MOLLY,F,8,Shih Tzu,Queens
MOLLY,F,7,Labrador Retriever,Manhattan
MOLLY,F,9,"Schnauzer, Miniature",Brooklyn
MOLLY,F,12,Unknown,Queens
MOLLY,F,5,Unknown,Brooklyn
MOLLY,F,8,"Mastiff, Bull",Staten Island
MOLLY,F,2,"Bull Dog, English",Manhattan
MOLLY,F,5,"Poodle, Standard",Bronx
MOLLY,F,6,Labrador Retriever,Brooklyn
MOLLY,F,1,Cavalier King Charles Spaniel,Brooklyn
MOLLY,F,8,Boxer,Manhattan
MOLLY,F,2,Wheaton Terrier,Manhattan
MOLLY,F,13,"Poodle, Miniature",Staten Island
MOLLY,F,5,Yorkshire Terrier,Queens
MOLLY,F,10,Cavalier King Charles Spaniel,Queens
MOLLY,F,9,Shih Tzu,Brooklyn
MOLLY,F,9,Unknown,Staten Island
MOLLY,F,8,Unknown,Staten Island
MOLLY,F,11,Maltese,Brooklyn
MOLLY,F,14,German Shepherd Crossbreed,Manhattan
MOLLY,F,5,Unknown,Manhattan
MOLLY,F,8,Boston Terrier,Queens
MOLLY,F,12,Wheaton Terrier,Brooklyn
MOLLY,F,4,American Staffordshire Terrier,Manhattan
MOLLY,F,8,Yorkshire Terrier,Staten Island
MOLLY,F,14,Pug,Manhattan
MOLLY,F,5,Unknown,Staten Island
MOLLY,F,3,Cavalier King Charles Spaniel,Queens
MOLLY,F,5,Chihuahua,Brooklyn
MOLLY,F,1,Labrador Retriever,Manhattan
MOLLY,F,6,Shih Tzu,Manhattan
MOLLY,F,2,Shih Tzu,Staten Island
MOLLY,F,5,Cavalier King Charles Spaniel,Manhattan
MOLLY,F,11,Puggle,Manhattan
MOLLY,F,5,Wheaton Terrier,Staten Island
MOLLY,F,13,Cotton De Tulear,Manhattan
MOLLY,F,8,Bichon Frise,Queens
MOLLY,F,7,Rottweiler,Queens
MOLLY,F,4,Maltese Crossbreed,Brooklyn
MOLLY,F,1,Basset Hound,Queens
MOLLY,F,13,"Schnauzer, Miniature",Manhattan
MOLLY,F,4,Beagle Crossbreed,Queens
MOLLY,F,8,Wire Fox Terrier,Staten Island
MOLLY,F,6,Unknown,Brooklyn
MOLLY,F,3,Yorkshire Terrier,Brooklyn
MOLLY,F,9,Labrador Retriever,Staten Island
MOLLY,F,1,Cavalier King Charles Spaniel,Manhattan
MOLLY,F,9,Havanese,Manhattan
MOLLY,F,8,Yorkshire Terrier,Brooklyn
MOLLY,F,6,Cocker Spaniel,Manhattan
MOLLY,F,15,Unknown,BROOKLYN
MOLLY,F,13,Maltese,Queens
MOLLY,F,14,Maltese,Queens
MOLLY,F,9,Bichon Frise,Bronx
MOLLY,F,2,American Pit Bull Terrier/Pit Bull,Manhattan
MOLLY,F,11,Pug,Staten Island
MOLLY,F,9,Yorkshire Terrier,Manhattan
MOLLY,F,1,German Shepherd Dog,Bronx
MOLLY,F,12,Beagle,Queens
MOLLY,F,7,Pug,Queens
MOLLY,F,4,Unknown,Staten Island
MOLLY,F,3,Collie,Manhattan
MOLLY,F,7,Unknown,Manhattan
MOLLY,F,9,Labrador Retriever Crossbreed,Queens
MOLLY,F,6,English Springer Spaniel,Manhattan
MOLLY,F,10,Yorkshire Terrier,Manhattan
MOLLY,F,4,Unknown,Brooklyn
MOLLY,F,10,Puggle,Queens
MOLLY,F,14,Havanese,Manhattan
MOLLY,F,14,"Poodle, Toy",Manhattan
MOLLY,F,15,"Welsh Corgi, Pembroke",Queens
MOLLY,F,7,Unknown,Manhattan
MOLLY,F,2,Border Collie,Queens
MOLLY,F,6,Unknown,Queens
MOLLY,F,6,Unknown,Manhattan
MOLLY,F,6,Unknown,Manhattan
MOLLY,F,10,Jack Russell Terrier,Brooklyn
MOLLY,F,4,American Pit Bull Terrier/Pit Bull,Brooklyn
MOLLY,F,8,Poodle Crossbreed,Manhattan
MOLLY,F,9,Cavalier King Charles Spaniel,Manhattan
MOLLY,F,5,Dalmatian,Brooklyn
MOLLY,F,3,German Shepherd Dog,Brooklyn
MOLLY,F,1,Goldendoodle,Manhattan
MOLLY,F,9,Yorkshire Terrier,Brooklyn
MOLLY,F,9,Unknown,Manhattan
MOLLY,F,8,German Shepherd Crossbreed,Queens
MOLLY,F,11,Unknown,Staten Island
MOLLY,F,7,Havanese,Brooklyn
MOLLY,F,5,"Schnauzer, Miniature",Queens
MOLLY,F,9,Beagle,Manhattan
MOLLY,F,8,Petit Basset Griffon Vendeen,Manhattan
MOLLY,F,4,Yorkshire Terrier,Brooklyn
MOLLY,F,2,Yorkshire Terrier,Queens
MOLLY,F,5,Beagle Crossbreed,Staten Island
MOLLY,F,9,Cocker Spaniel,Manhattan
MOLLY,F,10,American Pit Bull Mix / Pit Bull Mix,Manhattan
MOLLY,F,7,Maltese,Manhattan
MOLLY,F,2,Basset Hound,Bronx
MOLLY,F,9,Cairn Terrier,Manhattan
MOLLY,F,2,Unknown,Queens
MOLLY,F,6,Havanese,Manhattan
MOLLY,F,3,West High White Terrier,Manhattan
MOLLY,F,1,American Pit Bull Terrier/Pit Bull,Bronx
MOLLY,F,6,Golden Retriever,Queens
MOLLY,F,5,Bernese Mountain Dog,Queens
MOLLY,F,14,Labrador Retriever,Queens
MOLLY,F,8,Labrador Retriever Crossbreed,Staten Island
MOLLY,F,10,Unknown,Queens
MOLLY,F,9,Unknown,Queens
MOLLY,F,9,"Pointer, German Shorthaired",Manhattan
MOLLY,F,7,"Poodle, Miniature",Manhattan
MOLLY,F,3,American Eskimo dog,Queens
MOLLY,F,8,Unknown,Queens
MOLLY,F,2,Shih Tzu Crossbreed,Queens
MOLLY,F,10,Labrador Retriever,Staten Island
MOLLY,F,3,German Shepherd Crossbreed,Brooklyn
MOLLY,F,6,Unknown,Manhattan
MOLLY,F,6,Unknown,Manhattan
MOLLY,F,3,American Pit Bull Mix / Pit Bull Mix,Manhattan
MOLLY,F,5,Pug,Manhattan
MOLLY,F,3,Beagle,Brooklyn
MOLLY,F,4,Chihuahua,Bronx
MOLLY,F,10,Cocker Spaniel,Staten Island
MOLLY,F,3,Unknown,Queens
MOLLY,F,3,Maltese,Manhattan
MOLLY,F,3,West High White Terrier,Manhattan
MOLLY,F,9,Pekingese,Bronx
MOLLY,F,11,Unknown,Manhattan
MOLLY,F,3,German Shepherd Crossbreed,Brooklyn
MOLLY,F,3,Unknown,Brooklyn
MOLLY,F,3,Unknown,Brooklyn
MOLLY,F,8,Labrador Retriever,Bronx
MOLLY,F,13,German Shepherd Crossbreed,Manhattan
MOLLY,F,16,"Poodle, Toy",Bronx
MOLLY,F,4,Puggle,Brooklyn
MOLLY,F,4,Labrador Retriever Crossbreed,Staten Island
MOLLY,F,14,German Shepherd Crossbreed,Manhattan
MOLLY.M,F,14,Jack Russell Terrier,Queens
MOLLYBEAR,F,12,"Schnauzer, Standard",Queens
MOLLYBLOOM,F,9,Boston Terrier,Manhattan
MOLLY-LOUI,F,10,Shih Tzu,Brooklyn
MOLLY-MUFFIN,F,12,Unknown,Brooklyn
MOLSON,F,11,Jack Russell Terrier,Manhattan
MOLYVOS,F,2,Tibetan Terrier,Manhattan
MOMA,F,6,Staffordshire Bull Terrier,Brooklyn
MOMA,F,2,Yorkshire Terrier,Bronx
MOMIJI,F,4,Jack Russell Terrier,Brooklyn
MOMMA,F,4,Unknown,Bronx
MOMMA,F,6,American Pit Bull Terrier/Pit Bull,Bronx
MOMMA,M,12,Pug,Manhattan
MOMMA,F,3,American Pit Bull Mix / Pit Bull Mix,Staten Island
MOMMA,F,3,Yorkshire Terrier,Manhattan
MOMMA,F,3,Miniature Pinscher,Manhattan
MOMMAS,F,9,American Staffordshire Terrier,Brooklyn
MOMMASBOYISAIDBOY,M,14,Jack Russell Terrier,Brooklyn
MOMMY,F,6,Shih Tzu,Brooklyn
MOMO,F,10,Shiba Inu,Manhattan
MOMO,F,8,"Poodle, Miniature",Queens
MOMO,F,8,Havanese,Brooklyn
MOMO,F,3,Golden Retriever,Manhattan
MOMO,M,5,Bouvier Des Flandres,Queens
MOMO,M,2,Shiba Inu,Brooklyn
MOMO,F,7,Beagle,Staten Island
MOMO,M,8,Shih Tzu,Queens
MOMO,M,6,Yorkshire Terrier,Manhattan
MOMO,M,8,Shiba Inu,Manhattan
MOMO,F,6,Maltese,Queens
MOMO,M,2,Pomeranian,Queens
MOMO,F,6,Shih Tzu,Brooklyn
MOMO,F,5,Miniature Schnauzer,Brooklyn
MOMO,F,3,"Bull Dog, English",Manhattan
MOMO,F,10,Shiba Inu,Manhattan
MOMO,F,3,"Poodle, Toy",Manhattan
MOMO,F,5,American Pit Bull Terrier/Pit Bull,Brooklyn
MOMO,F,3,Unknown,Manhattan
MOMO,M,6,Shih Tzu,Queens
MOMO,M,2,"Poodle, Miniature",Bronx
MOMO,M,4,"Poodle, Toy",Brooklyn
MOMO,M,3,Maltese,Brooklyn
MOMO,F,14,Jack Russell Terrier,Manhattan
MOMO,F,11,Yorkshire Terrier,Manhattan
MOMO,M,4,Unknown,Manhattan
MOMO,M,4,Maltese,Manhattan
MOMO,M,15,Pomeranian,Manhattan
MOMO,F,12,"Dachshund, Long Haired Miniature",Manhattan
MOMO,F,11,"Poodle, Toy",Manhattan
MOMO,F,4,American Pit Bull Terrier/Pit Bull,Manhattan
MOMO,F,1,Shih Tzu Crossbreed,Manhattan
MOMO,F,8,"Poodle, Miniature",Queens
MOMO,F,8,Chihuahua Crossbreed,Brooklyn
MOMO,F,3,Unknown,Brooklyn
MOMO,F,8,Havanese,Brooklyn
MOMO,F,3,Maltese,Manhattan
MOMO,M,2,Shih Tzu,Brooklyn
MOMO,M,4,Chihuahua,Brooklyn
MOMO,M,2,Yorkshire Terrier,Queens
MOMO,F,7,Yorkshire Terrier,Staten Island
MOMO,F,10,Lhasa Apso,Brooklyn
MOMO,M,3,Papillon,Staten Island
MOMO,M,9,"Poodle, Toy",Queens
MOMO,F,3,Maltese,Queens
MOMO,M,8,Shih Tzu,Queens
MOMO,F,3,Maltese,Queens
MOMO,M,3,Papillon,Staten Island
MOMO,M,5,Chihuahua,Manhattan
MOMOKA,F,2,Jack Russell Terrier,Queens
MON,F,5,Golden Retriever,Manhattan
MON,M,7,Unknown,Queens
MONA,F,12,Boxer,Bronx
MONA,F,2,Unknown,Manhattan
MONA,F,3,German Shepherd Dog,Brooklyn
MONA,F,3,American Pit Bull Terrier/Pit Bull,Brooklyn
MONA,F,5,Boston Terrier,Manhattan
MONA,F,3,Welsh Terrier,Manhattan
MONA,F,5,Whippet,Brooklyn
MONA,F,8,Dachshund Smooth Coat Miniature,Manhattan
MONA,F,12,Shih Tzu,Staten Island
MONA,F,6,Unknown,Manhattan
MONA,F,7,Boston Terrier,Manhattan
MONA,F,2,Havanese,MANHATTAN
MONA,F,3,Labrador Retriever Crossbreed,Manhattan
MONA,F,3,Beagle,Queens
MONA,F,11,American Pit Bull Terrier/Pit Bull,Brooklyn
MONA,F,6,Wire Fox Terrier,Staten Island
MONA,F,3,German Shepherd Dog,Brooklyn
MONA,F,8,Yorkshire Terrier,Queens
MONA,F,5,Boston Terrier,Manhattan
MONA,F,4,Jack Russell Terrier,Manhattan
MONA,F,4,"Schnauzer, Miniature",Manhattan
MONA,F,13,Unknown,Staten Island
MONA,F,5,German Shepherd Crossbreed,Brooklyn
MONA,F,2,Chihuahua,Manhattan
MONA,F,13,Boston Terrier,Brooklyn
MONA,F,8,Shih Tzu,Manhattan
MONA,F,4,"Bull Dog, English",Brooklyn
MONA,F,11,Cocker Spaniel,Manhattan
MONA,F,2,Poodle,Manhattan
MONA,F,12,"Poodle, Standard",Queens
MONA,F,9,Basset Hound,Manhattan
MONA,F,2,Australian Cattledog,Brooklyn
MONACO,M,3,Pomeranian,Brooklyn
MONALISA,F,5,American Pit Bull Terrier/Pit Bull,Bronx
MONCHEZ,M,2,Shih Tzu,Queens
MONCHIS,M,5,Unknown,Manhattan
MONCUS,M,6,Labradoodle,Manhattan
MONDAY,M,7,Yorkshire Terrier,Manhattan
MONDAY,F,11,Unknown,Brooklyn
MONDAY,M,4,"Poodle, Standard",Bronx
MONDAY,F,3,"Bull Dog, English",Manhattan
MONDRIAN,M,17,Dachshund Smooth Coat Miniature,Bronx
MONECA,F,4,Unknown,Bronx
MONET,M,3,Unknown,Manhattan
MONET,F,4,American Pit Bull Mix / Pit Bull Mix,Staten Island
MONET,M,6,Poodle Crossbreed,Queens
MONEY,M,6,American Pit Bull Mix / Pit Bull Mix,Brooklyn
MONEY,M,3,Beagle,Manhattan
MONEY,F,9,Pug,Brooklyn
MONEY,M,11,Shiba Inu,Brooklyn
MONEY,F,10,Unknown,Manhattan
MONEY,F,10,Unknown,Staten Island
MONEY,M,1,Cocker Spaniel,Queens
MONEY,M,6,Maltese,Queens
MONEY,M,5,Unknown,Brooklyn
MONEY,F,5,Yorkshire Terrier Crossbreed,Bronx
MONEYPENNY,F,2,Chinese Crested,Brooklyn
MONEYPENNY,F,2,"Poodle, Miniature",Brooklyn
MONEYPENNY,F,2,Bernese Mountain Dog,Manhattan
MONEYPENNY,F,4,Shiba Inu,Queens
MONGO,M,8,Unknown,Manhattan
MONGSHIL,F,5,"Poodle, Miniature",Manhattan
MONICA,M,2,Pomeranian,Manhattan
MONICA,F,3,American Eskimo dog,Queens
MONICA,F,17,Chihuahua,Queens
MONICA,F,7,Labrador Retriever Crossbreed,Staten Island
MONICA,F,1,Pomeranian,Queens
MONICA-BING,F,4,Unknown,Queens
MONIQUE,F,13,Shih Tzu,Queens
MONIS,M,9,Unknown,Queens
MONK,M,6,Labrador Retriever,Manhattan
MONK,M,13,Bouvier Des Flandres,Brooklyn
MONK,M,6,Cocker Spaniel,Manhattan
MONK,M,9,Unknown,Manhattan
MONK,M,6,Labrador Retriever,Manhattan
MONKA,M,8,Unknown,Queens
MONKA,M,8,Unknown,Queens
MONKEE,F,9,Boston Terrier,Manhattan
MONKEE,F,9,Boston Terrier,Manhattan
MONKEY,M,3,"Mastiff, Old English",Queens
MONKEY,M,3,Cane Corso,Brooklyn
MONKEY,F,4,German Shepherd Dog,Bronx
MONKEY,M,5,Chihuahua,Brooklyn
MONKEY,F,7,"Schnauzer, Standard",Brooklyn
MONKEY,F,9,Shih Tzu,Brooklyn
MONKEY,M,3,American Staffordshire Terrier,Brooklyn
MONKEY,M,10,Portuguese Water Dog,Manhattan
MONKEY,F,8,Boston Terrier,Brooklyn
MONKEY,M,1,French Bulldog,Manhattan
MONKEY,F,13,Tibetan Terrier,Manhattan
MONKEY,M,3,"Mastiff, Old English",Queens
MONKEY,M,4,Rat Terrier,Manhattan
MONKEY,M,11,Unknown,Manhattan
MONKEY,M,6,"Schnauzer, Miniature",Queens
MONKEY,M,2,"Dachshund, Wirehaired, Miniature",Manhattan
MONKEY,F,2,Maltese,Manhattan
MONKEY,M,1,Havanese,Manhattan
MONKEY,F,7,Briard,Manhattan
MONKEY,F,10,American Pit Bull Mix / Pit Bull Mix,Queens
MONKEY,M,6,Unknown,Queens
MONNA,F,2,Golden Retriever,Brooklyn
MONROE,M,8,Jack Russell Terrier,Manhattan
MONROE,F,5,American Pit Bull Terrier/Pit Bull,Brooklyn
MONROE,F,2,American Pit Bull Mix / Pit Bull Mix,Bronx
MONROE,F,2,Rottweiler,Bronx
MONROE,M,5,American Pit Bull Mix / Pit Bull Mix,Bronx
MONROE,M,7,Chihuahua,Brooklyn
MONROE,F,3,Havanese,Manhattan
MONROE,F,3,Havanese,Manhattan
MONROE,F,3,Shih Tzu,Manhattan
MONROE,M,7,Unknown,Brooklyn
MONROE,F,3,American Pit Bull Terrier/Pit Bull,Brooklyn
MONSKIN,F,14,"Poodle, Standard",Brooklyn
MONSTER,F,6,Unknown,Manhattan
MONSTER,M,4,Jack Russell Terrier,Manhattan
MONSTER,M,2,Shih Tzu,Manhattan
MONSTER,M,6,Unknown,Staten Island
MONSTER,M,7,Unknown,Bronx
MONSTER,F,12,Chihuahua,Manhattan
MONSTER,M,10,German Shepherd Crossbreed,Bronx
MONSTER,F,5,Whippet,Manhattan
MONSTER,M,4,Australian Shepherd,Queens
MONSTER,F,6,Unknown,Manhattan
MONSTER,F,8,Border Collie,Manhattan
MONSTER,M,15,Tibetan Spaniel,Brooklyn
MONSTER,M,4,Terrier Crossbreed,Staten Island
MONSTER,M,7,Pug,Staten Island
MONSTER,M,5,Alaskan Malamute,Queens
MONTAGUE,M,9,Golden Retriever,Queens
MONTAGUE,M,9,Golden Retriever,Queens
MONTAGUE,M,10,"Poodle, Toy",Brooklyn
MONTANA,F,10,Jack Russell Terrier,Brooklyn
MONTANA,F,6,American Staffordshire Terrier,Queens
MONTANA,M,2,Unknown,Bronx
MONTANA,M,6,Maltese,Manhattan
MONTANA,F,11,Labrador Retriever,Queens
MONTANA,M,2,Labrador Retriever,Manhattan
MONTANA,F,8,Siberian Husky,Staten Island
MONTANA,M,4,Shih Tzu,Queens
MONTANA,F,7,Unknown,Manhattan
MONTANA,M,9,Havanese,Queens
MONTANA,F,10,Unknown,Brooklyn
MONTANA,M,1,French Bulldog,Bronx
MONTANA,M,1,English Springer Spaniel,Manhattan
MONTAO,F,7,"Bull Dog, French",Queens
MONTAO,F,7,"Bull Dog, French",Queens
MONTE,M,17,Bichon Frise,Manhattan
MONTE,M,13,Pug,Staten Island
MONTE,M,2,American Pit Bull Terrier/Pit Bull,Manhattan
MONTE,M,11,Unknown,Manhattan
MONTE,M,7,"Pointer, German Shorthaired",Manhattan
MONTE,M,12,Maltese,Staten Island
MONTE,M,15,Italian Greyhound,Manhattan
MONTE,M,15,Unknown,Manhattan
MONTE,M,7,Pomeranian,Queens
MONTE,M,13,Pug,Manhattan
MONTE,M,2,Labrador Retriever Crossbreed,Queens
MONTE,M,6,Boxer,Manhattan
MONTE,M,1,"Bull Dog, English",Staten Island
MONTE,M,11,Maltese,Manhattan
MONTE,M,3,"Schnauzer, Miniature",Manhattan
MONTE,M,2,Australian Cattle Dog,Brooklyn
MONTE,M,7,Great Dane,Manhattan
MONTE,M,12,Unknown,Brooklyn
MONTE,M,2,"Bull Dog, French",Staten Island
MONTE,M,7,Unknown,Brooklyn
MONTECARLO,M,15,Unknown,Queens
MONTECARLOS,M,7,Chihuahua,Manhattan
MONTERREY,F,6,Miniature Pinscher,Brooklyn
MONTEY,M,13,Shih Tzu,Queens
MONTGOMERY,M,3,Miniature Schnauzer,Manhattan
MONTGOMERY,M,14,Chihuahua,Manhattan
MONTGOMERY,F,12,Labrador Retriever Crossbreed,Staten Island
MONTHU,M,6,Boxer,Staten Island
MONTI,M,18,Maltese,Bronx
MONTI,M,2,Chihuahua Crossbreed,Queens
MONTIE,M,6,Yorkshire Terrier,Queens
MONTIE,M,10,Unknown,Queens
MONTIE,M,10,Unknown,Queens
MONTROSE,M,15,German Shepherd Dog,Brooklyn
MONTY,M,4,"Schnauzer, Miniature",Brooklyn
MONTY,M,6,Golden Retriever,Manhattan
MONTY,M,4,Unknown,Bronx
MONTY,M,4,Unknown,Brooklyn
MONTY,M,4,"Bull Dog, French",Manhattan
MONTY,M,9,Italian Greyhound,Manhattan
MONTY,M,11,Pekingese,Brooklyn
MONTY,M,15,Golden Retriever,Staten Island
MONTY,M,8,Labrador Retriever,Manhattan
MONTY,M,8,Chihuahua,Staten Island
MONTY,M,11,German Shepherd Crossbreed,Manhattan
MONTY,M,6,Golden Retriever,Bronx
MONTY,M,4,Pharoh hound,Queens
MONTY,M,3,"Poodle, Miniature",Manhattan
MONTY,M,15,Yorkshire Terrier,Manhattan
MONTY,M,2,Chihuahua,Manhattan
MONTY,M,11,Shih Tzu,Bronx
MONTY,M,3,Unknown,Staten Island
MONTY,M,13,German Shepherd Crossbreed,Queens
MONTY,M,3,Labrador Retriever Crossbreed,Manhattan
MONTY,M,10,Pug,Manhattan
MONTY,M,5,Shih Tzu,Queens
MONTY,M,3,English Springer Spaniel,Manhattan
MONTY,M,9,Yorkshire Terrier,Manhattan
MONTY,M,2,Cavalier King Charles Spaniel,Manhattan
MONTY,M,12,Cavalier King Charles Spaniel,Manhattan
MONTY,M,9,Unknown,Manhattan
MONTY,M,6,Lhasa Apso,Brooklyn
MONTY,M,8,Japanese Chin/Spaniel,Queens
MONTY,M,12,Bassett Hound,Staten Island
MONTY,M,13,Labradoodle,Manhattan
MONTY,M,2,Miniature Pinscher,Queens
MONTY,M,5,Shih Tzu,Manhattan
MONTY,M,4,Basset Hound,Brooklyn
MONTY,M,6,Staffordshire Bull Terrier,Manhattan
MONTY,M,2,Labrador Retriever Crossbreed,Manhattan
MONTY,M,7,Whippet,Manhattan
MONTY,M,12,Brittany Spaniel,Brooklyn
MONTY,M,13,Brussels Griffon,Manhattan
MONTY,M,4,French Bulldog,Manhattan
MONTY,M,6,Golden Retriever,Queens
MONTY,M,11,Unknown,Brooklyn
MONTY,M,4,"Bull Dog, French",Manhattan
MONTY,M,3,Labrador Retriever Crossbreed,Brooklyn
MONTY,M,1,Pug,Manhattan
MONTY,M,1,Miniature Schnauzer,Queens
MONTY,M,3,"Bull Dog, French",Queens
MONTY,M,10,Unknown,Manhattan
MONTY,M,3,Pointer,Manhattan
MONTY,M,9,Dachshund Smooth Coat Miniature,Manhattan
MONTY,M,2,Unknown,Brooklyn
MONTY,M,7,Wheaton Terrier,Brooklyn
MONTY,M,8,Shiba Inu,Brooklyn
MONTY,M,2,Labrador Retriever Crossbreed,Manhattan
MONTY,M,8,Boston Terrier,Bronx
MONTY,M,6,Havanese,Manhattan
MONTY,M,10,Pomeranian,Brooklyn
MONTY,M,10,Unknown,Manhattan
MONTY,M,1,Shih Tzu,Staten Island
MONTY,M,3,Maltese,Manhattan
MONTY,M,16,Chihuahua,Queens
MONTY,M,10,Labradoodle,Manhattan
MONTY,M,6,Portuguese Water Dog,Brooklyn
MONTY,M,1,Miniature Schnauzer,Brooklyn
MONTY,M,7,Unknown,Manhattan
MONTY,M,6,Golden Retriever,Bronx
MONTY,M,3,"Poodle, Miniature",Manhattan
MONTY,M,1,Labrador Retriever Crossbreed,Brooklyn
MONTY,M,12,Cairn Terrier,Manhattan
MONTY,M,3,Unknown,Staten Island
MONTY,M,8,Shih Tzu,Queens
MONTY,M,15,Norwich Terrier,Manhattan
MONTY,M,2,Terrier Crossbreed,Manhattan
MONTY,M,3,Cocker Spaniel,Brooklyn
MONTY,M,10,Beagle,Manhattan
MONTY/,M,5,Jack Russell Terrier,Staten Island
MONTYS,F,10,Yorkshire Terrier,Manhattan
MONYA,M,7,Yorkshire Terrier,Staten Island
MONYA,F,2,American Pit Bull Terrier/Pit Bull,Bronx
MONYA,M,7,Yorkshire Terrier,Staten Island
MOO,M,13,American Pit Bull Mix / Pit Bull Mix,Manhattan
MOO,M,12,Shih Tzu,Bronx
MOO,M,16,Shih Tzu,Brooklyn
MOO,F,8,Unknown,Bronx
MOO,F,12,Unknown,Queens
MOO,F,6,Pembroke Welsh Corgi,Brooklyn
MOO,F,11,Chihuahua,Queens
MOO,M,2,French Bulldog,Brooklyn
MOO,M,13,Yorkshire Terrier,Queens
MOO,F,1,Cocker Spaniel,Queens
MOO,F,10,American Pit Bull Terrier/Pit Bull,Queens
MOO,M,1,Shih Tzu Crossbreed,Queens
MOO,M,1,Cocker Spaniel,Queens
MOO,M,9,Dachshund,Manhattan
MOOCH,M,3,Shih Tzu,Brooklyn
MOOCH,M,5,Maltese,Manhattan
MOOCH,M,6,Pug,Brooklyn
MOOCHI,F,4,"Poodle, Miniature",Brooklyn
MOOCHI,M,2,Siberian Husky,Manhattan
MOOCHIE,M,2,Unknown,Queens
MOOCHY,M,2,Pug,Brooklyn
MOOCHYSANCHEZ,M,6,Pomeranian,Bronx
MOODY,M,15,Labrador Retriever,Manhattan
MOOEY,M,6,Chihuahua,Bronx
MOOI,F,3,Staffordshire Bull Terrier,Manhattan
MOOKI,F,9,Pug,Manhattan
MOOKIE,F,11,Rottweiler,Brooklyn
MOOKIE,F,7,Chihuahua,Manhattan
MOOKIE,M,12,Yorkshire Terrier,Brooklyn
MOOKIE,F,2,Shih Tzu,Manhattan
MOOKIE,F,4,Cocker Spaniel,Manhattan
MOOKIE,F,2,American Pit Bull Terrier/Pit Bull,Manhattan
MOOKIE,M,17,Chihuahua,Bronx
MOOKIE,M,12,Unknown,Brooklyn
MOOKIE,M,5,Unknown,Manhattan
MOOKIE,M,3,Shih Tzu,Bronx
MOOKIE,M,13,"Poodle, Toy",Bronx
MOOKIE,M,9,Labrador Retriever Crossbreed,Bronx
MOOKIE,M,3,"Collie, Border",Brooklyn
MOOKIE,M,12,Havanese,Manhattan
MOOKIE,M,3,Shih Tzu,Queens
MOOKIE,M,15,Unknown,Queens
MOOKIE,M,7,Shiba Inu,Manhattan
MOOKIE,M,7,Unknown,Manhattan
MOOKIE,M,6,German Shepherd Crossbreed,Brooklyn
MOOKIE,M,7,Unknown,Queens
MOOKIE,M,9,Unknown,Brooklyn
MOOKIE,M,3,Chihuahua,Manhattan
MOOKIE,M,6,"Bull Dog, French",Manhattan
MOOKIE,M,14,Wheaton Terrier,Manhattan
MOOKIE,M,7,Miniature Pinscher,Manhattan
MOOKIE,M,15,Jack Russell Terrier,Manhattan
MOOKIE,M,8,German Shepherd Crossbreed,Brooklyn
MOOKIE,F,6,American Pit Bull Mix / Pit Bull Mix,Brooklyn
